GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
无限边界 超级机器人大战OG传说,無限のフロンティア スーパーロボット大戦OGサーガ,"nds, ",BANPRESTO,BANPRESTO,,,,,,,,,,,,,,,,
无限回廊,無限回廊,"ps3, psp, ",Sony Interactive Entertainment,Sony Interactive Entertainment,,,,,,,,,,,,,,,,
绝对炙热 无限,Absolute: Blazing Infinity,"x360, ",Idea Factory,Idea Factory,,,,,,,,,,,,,,,,
生化奇兵 无限,BioShock Infinite,"ns, ps4, xb1, pc, ps3, ",Irrational Games,2K,最早发售 2013-03-26,false,最早发售 2016-09-13,true,,,,,,,,,,,,
生化奇兵 合集,BioShock The Collection,"ns, ps4, xb1, ",Blind Squirrel Games,2K,,,最早发售 2016-09-13,true,,,,,,,,,,,,
生化奇兵2,Bioshock 2,"ns, ps4, xb1, pc, ps3, ",2K,2K,最早发售 2010-02-09(美版),false,最早发售 2016-09-13,true,,,,,,,,,,,,
生化奇兵,Bioshock,"ns, ps4, xb1, pc, ps3, ",2K,2K,最早发售 2007-08-21(美版),false,最早发售 2016-09-13,true,,,,,,,,,,,,
Rez：无限,Rez Infinite,"ps4, ",Enhance,Enhance,,,2016-10-13,false,,,,,,,,,,,,
迪士尼无限 3.0,Disney Infinity: 3.0 Edition,"ps4, xb1, pc, wiiu, ps3, x360, ",Avalanche Software,Disney Interactive,2015-08-30,false,2015-08-30,false,,,,,,,,,,,,
迪士尼无限2.0 漫威超级英雄,Disney Infinity 2.0: Marvel Super Heroes,"ps4, xb1, pc, wiiu, psv, ps3, x360, ",Avalanche Software,Disney Interactive,2014-09-23,false,2014-09-23,false,,,,,,,,,,,2014-09-23,false
皇牌空战 无限,Ace Combat Infinity,"ps3, ",Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,
迪士尼 无限,Disney Infinity,"pc, wiiu, 3ds, ps3, x360, wii, ",Avalanche Software,Disney Interactive,2013-08-18,false,,,,,,,,,,,2013-08-18,false,,
迷宫×血统 无限,迷宫クロスブラッド インフィニティ,"psv, ",Experience,CyberFront,,,,,,,,,,,,,,,2013-04-25,false
迷宫×血统 无限终极,Meikyuu Cross Blood: Infinity Ultimate,"psv, ",Experience,5pb.,,,,,,,,,,,,,,,最早发售 2014-08-28,false
光明记忆：无限,Bright Memory Infinite,"xsx|s, ps5, ",飞燕群岛,飞燕群岛,,,,,最早发售 发售日未定,false,,,,,,,,,,
