GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
南方公园：真理之杖,South Park: The Stick of Truth,"ns, ps4, xb1, pc, ps3, ",Obsidian,Ubisoft,最早发售 2014-03-04,false,最早发售 2018-02-13,false,,,,,,,,,,,,
BLOOD+ 双翼的战斗圆舞曲,BLOOD+ 双翼のバトル輪舞曲,"ps2, ",动作,Sony Interactive Entertainment,,,,,,,,,,,,,,,,
冷血奇兵,Beyond: Flesh and Blood,"xb1, pc, ",Pixelbomb,Pixelbomb,2015-10-01,false,,,,,,,,,,,,,,
怒火橄榄球2,Blood Bowl 2,"ps4, xb1, pc, ",Cyanide Studio,Focus Home Interactive,2015-09-22,false,2015-09-22,false,,,,,,,,,,,,
嗜血骑士,Blood Knights,"pc, ps3, x360, ",DTP Entertainment,DTP Entertainment,2013-11-01,false,,,,,,,,,,,,,,
狼人之血,Blood of the Werewolf,"pc, ps3, x360, ",Scientifically Proven,Scientifically Proven,2013-10-28,false,,,,,,,,,,,,,,
超级血腥冰球,Super Blood Hockey,"ns, ps4, xb1, ",Loren Lemcke,Loren Lemcke,,,最早发售 2019-06-04,false,,,,,,,,,,,,
喋血复仇,Back 4 Blood,"xsx|s, ps5, ps4, xb1, ",Turtle Rock Studios,Warner Bros. Games,,,最早发售 2021-10-12,true,最早发售 2021-10-12,true,,,,,,,,,,
嗜血印,Bloody Spell,"pc, ",艺龙游戏,艺龙游戏,2019-01-16,false,,,,,,,,,,,,,,
落水狗 血腥好时光,社区中心 Reservoir Dogs: Bloody Days,"xb1, pc, ",2017-05-19,动作,2017-05-19,false,,,,,,,,,,,,,,
特技摩托：血龙,Trials of the Blood Dragon,"ps4, xb1, pc, ",RedLynx,Ubisoft,2016-06-14,false,2016-06-14,false,,,,,,,,,,,,
