JobName,CompanyName,WorkingArea,Salary
AI人工智能算法工程师,东莞市找大状互联网技术有限公司,东莞,1.5-2.5万/月
图像算法工程师,东软集团（大连）有限公司,大连,0.8-1万/月
AI算法开发工程师,上海保隆汽车科技股份有限公司,上海,1-1.5万/月
机器视觉工程师,中建材凯盛机器人(上海)有限公司,上海,1.5-2万/月
AI开发岗,中移信息技术有限公司,北京-西城区,2-2.5万/月
数据挖掘工程师,中国光大银行股份有限公司黑龙江分行,哈尔滨,5-8千/月
软件控制与视觉算法工程师,富士康电子工业发展（昆山）有限公司,昆山,0.8-1.2万/月
数据挖掘工程师,银联智惠信息服务（上海）有限公司,上海-浦东新区,1.5-2万/月
计算机编程（薪高福利好+包食宿）,宁波腾日石油化工有限公司,宁波-镇海区,1.5-2万/月
算法工程师,广州思创科技股份有限公司,广州-黄埔区,20-30万/年
3D算法工程师,盎锐（上海）信息科技有限公司,上海,1.5-2万/月
AI算法工程师,研扬科技（苏州）有限公司武汉办事处,武汉,1-1.5万/月
AI图像算法工程师,上海矩子科技股份有限公司,苏州,15-25万/年
